Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
151,Polkadot,DOT,"Feb 05, 2022",$20.44 ,$22.25 ,$20.35 ,$21.37 ,"$1,265,231,134 ","$21,101,596,793 "
152,Polkadot,DOT,"Feb 04, 2022",$18.81 ,$20.46 ,$18.75 ,$20.42 ,"$1,110,480,504 ","$20,170,974,812 "
153,Polkadot,DOT,"Feb 03, 2022",$18.79 ,$18.84 ,$18.10 ,$18.81 ,"$906,875,219 ","$18,578,842,343 "
154,Polkadot,DOT,"Feb 02, 2022",$19.62 ,$20.53 ,$18.72 ,$18.80 ,"$1,153,269,231 ","$18,563,427,018 "
155,Polkadot,DOT,"Feb 01, 2022",$19.42 ,$19.95 ,$19.20 ,$19.61 ,"$1,068,758,718 ","$19,370,583,047 "
156,Polkadot,DOT,"Jan 31, 2022",$18.17 ,$19.55 ,$17.20 ,$19.42 ,"$1,115,684,278 ","$19,179,329,187 "
157,Polkadot,DOT,"Jan 30, 2022",$18.72 ,$18.97 ,$17.87 ,$18.17 ,"$757,967,482 ","$17,946,811,831 "
158,Polkadot,DOT,"Jan 29, 2022",$18.34 ,$18.98 ,$18.13 ,$18.71 ,"$766,547,375 ","$18,477,848,039 "
159,Polkadot,DOT,"Jan 28, 2022",$18.12 ,$18.47 ,$17.44 ,$18.34 ,"$994,677,640 ","$18,111,790,312 "
160,Polkadot,DOT,"Jan 27, 2022",$18.07 ,$18.30 ,$17.27 ,$18.13 ,"$1,134,516,099 ","$17,909,565,229 "
161,Polkadot,DOT,"Jan 26, 2022",$18.34 ,$19.94 ,$17.64 ,$18.08 ,"$1,763,129,260 ","$17,852,311,852 "
162,Polkadot,DOT,"Jan 25, 2022",$18.04 ,$19.01 ,$17.44 ,$18.35 ,"$1,511,107,520 ","$18,120,743,008 "
163,Polkadot,DOT,"Jan 24, 2022",$18.83 ,$18.83 ,$15.98 ,$18.04 ,"$2,261,885,506 ","$17,812,719,382 "
164,Polkadot,DOT,"Jan 23, 2022",$18.24 ,$19.14 ,$17.83 ,$18.83 ,"$1,570,770,653 ","$18,594,909,764 "
165,Polkadot,DOT,"Jan 22, 2022",$19.66 ,$20.07 ,$16.53 ,$18.23 ,"$2,593,516,897 ","$18,003,429,666 "
166,Polkadot,DOT,"Jan 21, 2022",$23.00 ,$23.43 ,$19.31 ,$19.65 ,"$2,158,447,179 ","$19,402,273,904 "
167,Polkadot,DOT,"Jan 20, 2022",$24.13 ,$25.56 ,$22.98 ,$22.98 ,"$897,265,226 ","$22,699,398,969 "
168,Polkadot,DOT,"Jan 19, 2022",$25.17 ,$25.29 ,$23.81 ,$24.13 ,"$1,171,940,720 ","$23,829,846,982 "
169,Polkadot,DOT,"Jan 18, 2022",$25.73 ,$25.99 ,$24.38 ,$25.17 ,"$1,349,151,568 ","$24,856,312,585 "
170,Polkadot,DOT,"Jan 17, 2022",$27.67 ,$27.72 ,$25.24 ,$25.73 ,"$1,453,899,013 ","$25,407,800,220 "
171,Polkadot,DOT,"Jan 16, 2022",$27.72 ,$28.42 ,$27.38 ,$27.67 ,"$1,280,576,659 ","$27,321,509,198 "
172,Polkadot,DOT,"Jan 15, 2022",$27.72 ,$28.38 ,$26.94 ,$27.74 ,"$1,158,992,450 ","$27,392,322,840 "
173,Polkadot,DOT,"Jan 14, 2022",$25.83 ,$27.83 ,$25.70 ,$27.71 ,"$1,801,182,212 ","$27,368,651,504 "
174,Polkadot,DOT,"Jan 13, 2022",$27.32 ,$27.59 ,$25.83 ,$25.83 ,"$1,392,401,458 ","$25,508,077,150 "
175,Polkadot,DOT,"Jan 12, 2022",$25.55 ,$27.56 ,$25.51 ,$27.32 ,"$1,416,836,455 ","$26,980,168,089 "
176,Polkadot,DOT,"Jan 11, 2022",$23.78 ,$25.96 ,$23.58 ,$25.54 ,"$1,556,234,288 ","$25,226,657,070 "
177,Polkadot,DOT,"Jan 10, 2022",$24.63 ,$25.18 ,$22.60 ,$23.78 ,"$1,693,703,473 ","$23,484,694,235 "
178,Polkadot,DOT,"Jan 09, 2022",$24.03 ,$25.29 ,$23.84 ,$24.63 ,"$1,328,484,247 ","$24,321,430,602 "
179,Polkadot,DOT,"Jan 08, 2022",$24.93 ,$25.49 ,$23.34 ,$24.03 ,"$1,546,276,235 ","$23,730,670,841 "
180,Polkadot,DOT,"Jan 07, 2022",$26.75 ,$26.81 ,$24.46 ,$24.93 ,"$2,764,194,355 ","$24,615,650,591 "
181,Polkadot,DOT,"Jan 06, 2022",$26.80 ,$27.32 ,$25.65 ,$26.76 ,"$1,444,988,536 ","$26,428,435,082 "
