Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
82,UNUS SED LEO,LEO,"Apr 15, 2022",$5.74 ,$5.93 ,$5.73 ,$5.77 ,"$7,311,930 ","$5,507,243,920 "
83,UNUS SED LEO,LEO,"Apr 14, 2022",$5.69 ,$5.81 ,$5.66 ,$5.74 ,"$6,320,072 ","$5,476,181,399 "
84,UNUS SED LEO,LEO,"Apr 13, 2022",$5.70 ,$5.81 ,$5.64 ,$5.69 ,"$7,450,372 ","$5,427,863,499 "
85,UNUS SED LEO,LEO,"Apr 12, 2022",$5.55 ,$5.94 ,$5.48 ,$5.71 ,"$6,530,540 ","$5,442,855,552 "
86,UNUS SED LEO,LEO,"Apr 11, 2022",$5.95 ,$5.98 ,$5.55 ,$5.55 ,"$5,516,401 ","$5,298,264,720 "
87,UNUS SED LEO,LEO,"Apr 10, 2022",$5.87 ,$5.99 ,$5.85 ,$5.95 ,"$5,283,718 ","$5,677,468,756 "
88,UNUS SED LEO,LEO,"Apr 09, 2022",$5.86 ,$5.88 ,$5.83 ,$5.85 ,"$4,775,838 ","$5,585,011,231 "
89,UNUS SED LEO,LEO,"Apr 08, 2022",$5.84 ,$5.98 ,$5.76 ,$5.87 ,"$4,800,138 ","$5,600,253,428 "
90,UNUS SED LEO,LEO,"Apr 07, 2022",$5.82 ,$5.89 ,$5.79 ,$5.85 ,"$5,127,056 ","$5,577,530,058 "
91,UNUS SED LEO,LEO,"Apr 06, 2022",$5.76 ,$6.10 ,$5.72 ,$5.83 ,"$5,258,920 ","$5,557,682,807 "
92,UNUS SED LEO,LEO,"Apr 05, 2022",$6.02 ,$6.09 ,$5.76 ,$5.76 ,"$4,839,804 ","$5,496,383,412 "
93,UNUS SED LEO,LEO,"Apr 04, 2022",$6.00 ,$6.07 ,$5.90 ,$6.02 ,"$6,052,478 ","$5,745,950,353 "
94,UNUS SED LEO,LEO,"Apr 03, 2022",$6.07 ,$6.12 ,$5.93 ,$6.00 ,"$6,403,186 ","$5,720,801,859 "
95,UNUS SED LEO,LEO,"Apr 02, 2022",$5.99 ,$6.08 ,$5.92 ,$6.07 ,"$6,553,742 ","$5,792,720,783 "
96,UNUS SED LEO,LEO,"Apr 01, 2022",$5.81 ,$6.05 ,$5.75 ,$5.98 ,"$6,273,974 ","$5,706,297,373 "
97,UNUS SED LEO,LEO,"Mar 31, 2022",$6.06 ,$6.11 ,$5.78 ,$5.81 ,"$7,810,355 ","$5,540,960,522 "
98,UNUS SED LEO,LEO,"Mar 30, 2022",$5.97 ,$6.16 ,$5.87 ,$6.06 ,"$7,683,762 ","$5,783,512,118 "
99,UNUS SED LEO,LEO,"Mar 29, 2022",$6.13 ,$6.18 ,$5.95 ,$5.97 ,"$6,578,377 ","$5,696,948,972 "
100,UNUS SED LEO,LEO,"Mar 28, 2022",$6.12 ,$6.21 ,$6.00 ,$6.13 ,"$7,451,964 ","$5,851,003,898 "
101,UNUS SED LEO,LEO,"Mar 27, 2022",$5.79 ,$6.12 ,$5.77 ,$6.12 ,"$8,665,013 ","$5,834,524,514 "
102,UNUS SED LEO,LEO,"Mar 26, 2022",$5.89 ,$5.98 ,$5.78 ,$5.78 ,"$7,387,374 ","$5,517,872,740 "
103,UNUS SED LEO,LEO,"Mar 25, 2022",$6.01 ,$6.02 ,$5.76 ,$5.89 ,"$7,482,199 ","$5,621,074,164 "
104,UNUS SED LEO,LEO,"Mar 24, 2022",$6.02 ,$6.11 ,$5.93 ,$6.01 ,"$6,813,486 ","$5,733,212,046 "
105,UNUS SED LEO,LEO,"Mar 23, 2022",$6.17 ,$6.20 ,$5.97 ,$6.01 ,"$6,566,685 ","$5,733,679,855 "
106,UNUS SED LEO,LEO,"Mar 22, 2022",$6.17 ,$6.23 ,$6.00 ,$6.17 ,"$7,929,414 ","$5,885,311,953 "
107,UNUS SED LEO,LEO,"Mar 21, 2022",$6.07 ,$6.20 ,$6.03 ,$6.17 ,"$8,165,338 ","$5,883,804,062 "
108,UNUS SED LEO,LEO,"Mar 20, 2022",$6.02 ,$6.08 ,$5.97 ,$6.06 ,"$8,341,548 ","$5,784,081,519 "
109,UNUS SED LEO,LEO,"Mar 19, 2022",$6.07 ,$6.24 ,$6.00 ,$6.03 ,"$8,262,370 ","$5,753,952,266 "
110,UNUS SED LEO,LEO,"Mar 18, 2022",$6.23 ,$6.25 ,$5.99 ,$6.07 ,"$9,500,015 ","$5,789,699,009 "
111,UNUS SED LEO,LEO,"Mar 17, 2022",$6.02 ,$6.24 ,$5.99 ,$6.23 ,"$7,573,379 ","$5,942,412,381 "
112,UNUS SED LEO,LEO,"Mar 16, 2022",$5.88 ,$6.04 ,$5.85 ,$6.02 ,"$8,741,121 ","$5,745,507,425 "
113,UNUS SED LEO,LEO,"Mar 15, 2022",$5.87 ,$5.91 ,$5.84 ,$5.88 ,"$8,137,165 ","$5,609,631,452 "
