Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
72,Binance USD,BUSD,"Apr 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,981,854,372 ","$17,665,841,463 "
73,Binance USD,BUSD,"Apr 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,615,953,094 ","$17,565,627,263 "
74,Binance USD,BUSD,"Apr 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,556,278,555 ","$17,535,263,933 "
75,Binance USD,BUSD,"Apr 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,330,053,781 ","$17,545,617,309 "
76,Binance USD,BUSD,"Apr 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,791,525,318 ","$17,359,213,470 "
77,Binance USD,BUSD,"Apr 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,801,371,988 ","$17,288,473,367 "
78,Binance USD,BUSD,"Apr 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,295,543,759 ","$17,427,600,509 "
79,Binance USD,BUSD,"Apr 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,794,867,810 ","$17,377,468,688 "
80,Binance USD,BUSD,"Apr 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,379,796,206 ","$17,431,792,074 "
81,Binance USD,BUSD,"Apr 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,119,497,366 ","$17,443,480,506 "
82,Binance USD,BUSD,"Apr 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,705,008,680 ","$17,435,095,539 "
83,Binance USD,BUSD,"Apr 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,712,652,655 ","$17,416,686,124 "
84,Binance USD,BUSD,"Apr 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,057,649,189 ","$17,497,174,637 "
85,Binance USD,BUSD,"Apr 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,796,880,096 ","$17,710,829,202 "
86,Binance USD,BUSD,"Apr 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,047,412,231 ","$17,833,685,774 "
87,Binance USD,BUSD,"Apr 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,126,220,469 ","$17,944,888,124 "
88,Binance USD,BUSD,"Apr 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,916,229,857 ","$17,910,124,884 "
89,Binance USD,BUSD,"Apr 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,417,706,795 ","$17,649,111,295 "
