Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
124,Shiba Inu,SHIB,"Mar 04, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$977,852,640 ","$12,903,818,631 "
125,Shiba Inu,SHIB,"Mar 03, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$963,213,922 ","$13,756,672,329 "
126,Shiba Inu,SHIB,"Mar 02, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,396,864,024 ","$14,208,587,316 "
127,Shiba Inu,SHIB,"Mar 01, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,075,874,028 ","$14,864,696,351 "
128,Shiba Inu,SHIB,"Feb 28, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,513,953,706 ","$14,143,212,899 "
129,Shiba Inu,SHIB,"Feb 27, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,217,089,606 ","$12,870,127,091 "
130,Shiba Inu,SHIB,"Feb 26, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,099,351,580 ","$13,407,920,359 "
131,Shiba Inu,SHIB,"Feb 25, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,740,381,961 ","$13,633,916,782 "
132,Shiba Inu,SHIB,"Feb 24, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,275,038,601 ","$13,105,005,934 "
133,Shiba Inu,SHIB,"Feb 23, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,728,129,985 ","$13,722,000,038 "
134,Shiba Inu,SHIB,"Feb 22, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,524,043,647 ","$13,705,662,514 "
135,Shiba Inu,SHIB,"Feb 21, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,001,180,593 ","$13,217,016,788 "
136,Shiba Inu,SHIB,"Feb 20, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,235,841,144 ","$14,007,748,881 "
137,Shiba Inu,SHIB,"Feb 19, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$929,189,862 ","$15,105,710,767 "
138,Shiba Inu,SHIB,"Feb 18, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,458,694,142 ","$15,455,107,417 "
