Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
106,BNB,BNB,"Mar 22, 2022",$396.36 ,$409.64 ,$395.58 ,$404.31 ,"$1,795,119,554 ","$66,759,172,804 "
107,BNB,BNB,"Mar 21, 2022",$390.74 ,$398.96 ,$386.56 ,$396.45 ,"$1,657,341,491 ","$65,460,178,435 "
108,BNB,BNB,"Mar 20, 2022",$399.92 ,$400.61 ,$386.77 ,$390.77 ,"$1,334,193,471 ","$64,522,408,664 "
109,BNB,BNB,"Mar 19, 2022",$397.56 ,$406.00 ,$395.41 ,$399.85 ,"$1,532,550,954 ","$66,022,524,778 "
110,BNB,BNB,"Mar 18, 2022",$391.78 ,$399.92 ,$384.25 ,$397.65 ,"$1,666,543,771 ","$65,657,938,330 "
111,BNB,BNB,"Mar 17, 2022",$385.46 ,$392.87 ,$382.16 ,$391.82 ,"$1,635,657,390 ","$64,696,833,098 "
112,BNB,BNB,"Mar 16, 2022",$371.54 ,$386.36 ,$368.48 ,$385.53 ,"$1,788,844,135 ","$63,657,170,377 "
113,BNB,BNB,"Mar 15, 2022",$373.47 ,$374.33 ,$362.68 ,$371.63 ,"$1,360,640,456 ","$61,362,152,715 "
114,BNB,BNB,"Mar 14, 2022",$361.83 ,$373.61 ,$360.30 ,$373.47 ,"$1,455,465,550 ","$61,665,521,276 "
115,BNB,BNB,"Mar 13, 2022",$372.61 ,$376.93 ,$361.15 ,$361.85 ,"$1,242,011,950 ","$59,747,472,766 "
116,BNB,BNB,"Mar 12, 2022",$372.19 ,$379.20 ,$372.13 ,$372.73 ,"$1,211,417,865 ","$61,544,034,492 "
117,BNB,BNB,"Mar 11, 2022",$372.20 ,$379.57 ,$365.61 ,$372.18 ,"$1,550,840,418 ","$61,453,823,267 "
118,BNB,BNB,"Mar 10, 2022",$393.48 ,$394.40 ,$364.09 ,$372.16 ,"$2,105,808,203 ","$61,449,692,684 "
119,BNB,BNB,"Mar 09, 2022",$382.04 ,$402.03 ,$381.84 ,$393.56 ,"$2,425,559,108 ","$64,982,649,307 "
