Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
120,Cardano,ADA,"Mar 08, 2022",$0.80 ,$0.82 ,$0.79 ,$0.80 ,"$955,952,004 ","$26,981,592,498 "
121,Cardano,ADA,"Mar 07, 2022",$0.82 ,$0.85 ,$0.78 ,$0.80 ,"$1,040,234,323 ","$26,851,258,163 "
122,Cardano,ADA,"Mar 06, 2022",$0.87 ,$0.87 ,$0.82 ,$0.82 ,"$670,024,869 ","$27,739,380,365 "
123,Cardano,ADA,"Mar 05, 2022",$0.84 ,$0.88 ,$0.82 ,$0.87 ,"$734,896,311 ","$29,151,081,061 "
124,Cardano,ADA,"Mar 04, 2022",$0.90 ,$0.90 ,$0.83 ,$0.84 ,"$1,115,108,721 ","$28,382,229,734 "
125,Cardano,ADA,"Mar 03, 2022",$0.94 ,$0.94 ,$0.89 ,$0.90 ,"$986,233,549 ","$30,384,707,882 "
126,Cardano,ADA,"Mar 02, 2022",$0.96 ,$0.97 ,$0.93 ,$0.94 ,"$1,262,681,262 ","$31,596,566,410 "
127,Cardano,ADA,"Mar 01, 2022",$0.96 ,$1.01 ,$0.94 ,$0.96 ,"$1,778,795,527 ","$32,393,841,348 "
128,Cardano,ADA,"Feb 28, 2022",$0.86 ,$0.97 ,$0.85 ,$0.96 ,"$1,779,202,386 ","$32,309,122,794 "
129,Cardano,ADA,"Feb 27, 2022",$0.89 ,$0.91 ,$0.84 ,$0.86 ,"$1,278,510,571 ","$28,881,334,294 "
130,Cardano,ADA,"Feb 26, 2022",$0.90 ,$0.93 ,$0.89 ,$0.89 ,"$1,099,934,921 ","$29,876,789,060 "
131,Cardano,ADA,"Feb 25, 2022",$0.85 ,$0.91 ,$0.83 ,$0.90 ,"$1,652,894,219 ","$30,210,158,117 "
132,Cardano,ADA,"Feb 24, 2022",$0.87 ,$0.88 ,$0.75 ,$0.85 ,"$3,629,367,685 ","$28,709,774,071 "
133,Cardano,ADA,"Feb 23, 2022",$0.89 ,$0.96 ,$0.87 ,$0.87 ,"$1,824,386,011 ","$29,227,073,591 "
134,Cardano,ADA,"Feb 22, 2022",$0.86 ,$0.89 ,$0.82 ,$0.89 ,"$2,058,499,639 ","$29,894,483,580 "
135,Cardano,ADA,"Feb 21, 2022",$0.93 ,$0.99 ,$0.86 ,$0.86 ,"$2,072,270,994 ","$28,859,436,745 "
136,Cardano,ADA,"Feb 20, 2022",$1.00 ,$1.00 ,$0.92 ,$0.93 ,"$1,429,017,666 ","$31,370,229,673 "
137,Cardano,ADA,"Feb 19, 2022",$1.00 ,$1.02 ,$0.98 ,$1.00 ,"$1,104,597,763 ","$33,549,313,160 "
138,Cardano,ADA,"Feb 18, 2022",$1.02 ,$1.04 ,$0.99 ,$1.00 ,"$1,288,743,412 ","$33,529,541,469 "
139,Cardano,ADA,"Feb 17, 2022",$1.08 ,$1.09 ,$1.01 ,$1.02 ,"$1,093,325,576 ","$34,282,047,861 "
140,Cardano,ADA,"Feb 16, 2022",$1.11 ,$1.11 ,$1.07 ,$1.08 ,"$1,028,924,852 ","$36,469,879,050 "
141,Cardano,ADA,"Feb 15, 2022",$1.05 ,$1.11 ,$1.05 ,$1.11 ,"$1,370,174,980 ","$37,229,777,646 "
142,Cardano,ADA,"Feb 14, 2022",$1.05 ,$1.05 ,$1.02 ,$1.05 ,"$1,261,583,495 ","$35,281,250,024 "
143,Cardano,ADA,"Feb 13, 2022",$1.06 ,$1.07 ,$1.04 ,$1.05 ,"$1,066,206,015 ","$35,153,676,037 "
