Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
69,Dai,DAI,"Apr 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$236,966,964 ","$8,941,818,340 "
70,Dai,DAI,"Apr 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$262,354,517 ","$8,965,157,284 "
71,Dai,DAI,"Apr 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1 ,"$308,326,652 ","$9,006,358,379 "
72,Dai,DAI,"Apr 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$346,319,768 ","$9,031,517,335 "
73,Dai,DAI,"Apr 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$228,465,431 ","$9,073,445,659 "
74,Dai,DAI,"Apr 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$226,268,510 ","$9,066,155,427 "
75,Dai,DAI,"Apr 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$340,845,027 ","$9,072,817,959 "
76,Dai,DAI,"Apr 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$383,068,478 ","$9,068,441,970 "
77,Dai,DAI,"Apr 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$357,570,874 ","$9,094,587,755 "
78,Dai,DAI,"Apr 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$237,194,901 ","$9,048,960,536 "
79,Dai,DAI,"Apr 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$333,304,593 ","$9,060,580,453 "
80,Dai,DAI,"Apr 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$247,459,851 ","$9,102,335,656 "
81,Dai,DAI,"Apr 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$146,727,390 ","$9,110,023,624 "
82,Dai,DAI,"Apr 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$214,728,011 ","$9,118,830,080 "
83,Dai,DAI,"Apr 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$331,738,722 ","$9,134,953,246 "
84,Dai,DAI,"Apr 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$361,594,416 ","$9,154,136,887 "
85,Dai,DAI,"Apr 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$428,688,988 ","$9,177,673,303 "
86,Dai,DAI,"Apr 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$563,601,650 ","$9,219,355,246 "
87,Dai,DAI,"Apr 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$202,691,574 ","$9,439,442,843 "
88,Dai,DAI,"Apr 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$223,273,767 ","$9,450,685,643 "
89,Dai,DAI,"Apr 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$357,805,985 ","$9,455,809,952 "
90,Dai,DAI,"Apr 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$339,021,268 ","$9,382,273,270 "
91,Dai,DAI,"Apr 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$481,073,108 ","$9,415,881,594 "
92,Dai,DAI,"Apr 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$271,525,487 ","$9,473,557,735 "
93,Dai,DAI,"Apr 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$302,604,607 ","$9,508,408,011 "
94,Dai,DAI,"Apr 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$263,583,783 ","$9,499,340,377 "
